x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
586373.674165, 4140677.56005, -28.4553872617, 4.6555557251, 0.478853215277, -0.00202858508204, 0.000822158849221, 1496957378.8441, 2.89241049677, 1, 11.9074444544, 18.5961704254, 13.6903944016, -1.12765955925
586373.626303, 4140677.57038, -28.4559629178, 4.6555557251, 0.359510624646, -0.00202858508204, 0.0, 1496957378.8535, 2.89235743556, 1, 11.9540000117, 18.5961704254, 13.6903944016, -1.12765955925
586373.578399, 4140677.58075, -28.4565060381, 4.66666650772, 0.356708529872, -0.00199030906694, 0.00082020035142, 1496957378.8641, 2.89231113773, 1, 12.0006666768, 18.413061142, 13.6415653229, -1.10638296604
586373.530466, 4140677.59117, -28.4570255736, 4.66666650772, 0.376967160087, -0.00199030906694, 0.0, 1496957378.8736, 2.89228729753, 1, 12.0473333418, 18.413061142, 13.6415653229, -1.10638296604
586373.482494, 4140677.60161, -28.4574709199, 4.67222213745, 0.384999780957, -0.00199030906694, 0.0, 1496957378.8842, 2.89228970481, 1, 12.0940555632, 18.3398189545, 13.606470108, -1.10638296604
586373.434488, 4140677.6121, -28.4579005763, 4.67222213745, 0.430172780045, -0.00199030906694, 0.0, 1496957378.8941, 2.89227513296, 1, 12.1407777846, 18.3398189545, 13.606470108, -1.10638296604
586373.386442, 4140677.6226, -28.4583079051, 4.67222213745, 0.402376302547, -0.00199030906694, 0.0, 1496957378.9038, 2.89227499151, 1, 12.187500006, 18.3398189545, 13.606470108, -1.10638296604
586373.338352, 4140677.63313, -28.4586020745, 4.67500019073, 0.397685561826, -0.00191375717794, 0.00163747349471, 1496957378.9154, 2.89222953185, 1, 12.2342500079, 18.2787818909, 13.6766614914, -1.06382977962
586373.290252, 4140677.64367, -28.4589199107, 4.68333339691, 0.319275911417, -0.00191375717794, 0.0, 1496957378.9239, 2.89220899629, 1, 12.2810833418, 18.1933326721, 13.6964979172, -1.06382977962
586373.242111, 4140677.65423, -28.4591820892, 4.68333339691, 0.337930389902, -0.00191375717794, 0.0, 1496957378.9346, 2.89218181351, 1, 12.3279166758, 18.1933326721, 13.6964979172, -1.06382977962
586373.193947, 4140677.6648, -28.4594300734, 4.68888902664, 0.323994894689, -0.00187548130221, 0.000816310121851, 1496957378.9441, 2.89213191516, 1, 12.3748055661, 18.2421607971, 13.6568250656, -1.04255318642
586373.145747, 4140677.67538, -28.459697471, 4.68888902664, 0.364707957853, -0.00187548130221, 0.0, 1496957378.9536, 2.89208369039, 1, 12.4216944563, 18.2421607971, 13.6568250656, -1.04255318642
586373.097479, 4140677.686, -28.4599187505, 4.69444465637, 0.45358423344, -0.00187548130221, 0.0, 1496957378.9641, 2.89201904852, 1, 12.4686389029, 18.2055397034, 13.6614027023, -1.04255318642
586373.049173, 4140677.6966, -28.4601707235, 4.69444465637, 0.443538361926, -0.00187548130221, 0.0, 1496957378.9736, 2.89197297353, 1, 12.5155833495, 18.2055397034, 13.6614027023, -1.04255318642
586373.000853, 4140677.70721, -28.4604511149, 4.70277786255, 0.373097985089, -0.00187548130221, 0.0, 1496957378.9842, 2.89189124801, 1, 12.5626111281, 18.0712604523, 13.6415653229, -1.04255318642
586372.952484, 4140677.71781, -28.4607033702, 4.70277786255, 0.341263725738, -0.00187548130221, 0.0, 1496957378.9938, 2.89186306526, 1, 12.6096389067, 18.0712604523, 13.6415653229, -1.04255318642
586372.904078, 4140677.72843, -28.4610296749, 4.705555439, 0.386877253739, -0.00187548130221, 0.0, 1496957379.0043, 2.89175050596, 1, 12.6566944611, 17.9491882324, 13.6797132492, -1.04255318642
586372.855637, 4140677.73905, -28.4613894532, 4.705555439, 0.374136674211, -0.00187548130221, 0.0, 1496957379.0139, 2.89164970642, 1, 12.7037500155, 17.9491882324, 13.6797132492, -1.04255318642
586372.807145, 4140677.74965, -28.4617679445, 4.71388912201, 0.426639678981, -0.00187548130221, 0.0, 1496957379.0238, 2.8915905762, 1, 12.7508889067, 17.8881511688, 13.699549675, -1.04255318642
586372.758612, 4140677.76024, -28.4622319043, 4.71388912201, 0.441757673588, -0.00187548130221, 0.0, 1496957379.0344, 2.89150495639, 1, 12.7980277979, 17.8881511688, 13.699549675, -1.04255318642
586372.710031, 4140677.77083, -28.4627263574, 4.7194442749, 0.441813800803, -0.00187548130221, 0.0, 1496957379.0440, 2.89142471462, 1, 12.8452222407, 17.8759441376, 13.7071790695, -1.04255318642
586372.661403, 4140677.78143, -28.463234446, 4.7194442749, 0.475065228197, -0.00187548130221, 0.0, 1496957379.0546, 2.89135418278, 1, 12.8924166834, 17.8759441376, 13.7071790695, -1.04255318642
586372.61275, 4140677.79201, -28.4638241995, 4.73333311081, 0.377851112126, -0.00187548130221, 0.0, 1496957379.0642, 2.89131308096, 1, 12.9397500145, 17.8515300751, 13.6705579758, -1.04255318642
586372.564045, 4140677.80261, -28.4644101942, 4.73333311081, 0.423168936677, -0.00187548130221, 0.0, 1496957379.0738, 2.89124828693, 1, 12.9870833457, 17.8515300751, 13.6705579758, -1.04255318642
586372.516124, 4140677.81374, -28.4648519577, 4.74166679382, 0.341876818806, -0.00187548130221, 0.0, 1496957379.0842, 2.88967981272, 1, 13.0345000136, 17.9125652313, 13.6308841705, -1.04255318642
586372.468595, 4140677.82489, -28.4653474279, 4.74166679382, 0.382860200134, -0.00187548130221, 0.0, 1496957379.0937, 2.8895846201, 1, 13.0819166815, 17.9125652313, 13.6308841705, -1.04255318642
586372.421054, 4140677.83604, -28.465859713, 4.74722242355, 0.340815202937, -0.00187548130221, 0.0, 1496957379.1043, 2.88951015308, 1, 13.1293889058, 17.8027000427, 13.7315940857, -1.04255318642
586372.373431, 4140677.84723, -28.4665022669, 4.74722242355, 0.513272588101, -0.00187548130221, 0.0, 1496957379.1138, 2.88945621119, 1, 13.17686113, 17.8027000427, 13.7315940857, -1.04255318642
586372.325786, 4140677.85843, -28.4671216812, 4.75555562973, 0.486352576854, -0.00187548130221, 0.0, 1496957379.1243, 2.88939737898, 1, 13.2244166863, 17.6317996979, 13.623254776, -1.04255318642
586372.278103, 4140677.86964, -28.4678335106, 4.75555562973, 0.431257604, -0.00187548130221, 0.0, 1496957379.1338, 2.8893853551, 1, 13.2719722426, 17.6317996979, 13.623254776, -1.04255318642
586372.230385, 4140677.88087, -28.4685293976, 4.76388883591, 0.418356912337, -0.00183720547112, 0.000803457687843, 1496957379.1443, 2.8893169181, 1, 13.319611131, 17.3144130707, 13.6797132492, -1.02127659321
586372.182651, 4140677.89211, -28.4692654936, 4.76388883591, 0.299096998717, -0.00183720547112, 0.0, 1496957379.1538, 2.889297691, 1, 13.3672500193, 17.3144130707, 13.6797132492, -1.02127659321
586372.134874, 4140677.90337, -28.4700408531, 4.77500009537, 0.370942650274, -0.00179892968375, 0.000801587154021, 1496957379.1643, 2.88922647601, 1, 13.4150000203, 16.9359874725, 13.6491947174, -1.0
586372.087072, 4140677.91462, -28.4707306363, 4.77500009537, 0.298760348262, -0.00179892968375, 0.0, 1496957379.1738, 2.8891782674, 1, 13.4627500212, 16.9359874725, 13.6491947174, -1.0
586372.03923, 4140677.92588, -28.4715107679, 4.7805557251, 0.350357535598, -0.00172237823654, 0.00160130854264, 1496957379.1843, 2.88910991726, 1, 13.5105555785, 16.9237804413, 13.6766614914, -0.957446813583
586371.991359, 4140677.93715, -28.472223619, 4.7805557251, 0.328954610286, -0.00172237823654, 0.0, 1496957379.1938, 2.88904872757, 1, 13.5583611357, 16.9237804413, 13.6766614914, -0.957446813583
586371.943448, 4140677.9484, -28.4729670892, 4.78611087799, 0.320417569093, -0.00160755137088, 0.0023991685231, 1496957379.2043, 2.88896845659, 1, 13.6062222445, 16.8505382538, 13.6629285812, -0.893617033958
586371.895499, 4140677.95964, -28.4737201286, 4.78611087799, 0.352395524791, -0.00160755137088, 0.0, 1496957379.2138, 2.88892646958, 1, 13.6540833533, 16.8505382538, 13.6629285812, -0.893617033958
586371.847532, 4140677.97087, -28.4745180253, 4.79166650772, 0.276868940824, -0.00149272484953, 0.00239637965542, 1496957379.2243, 2.88882244576, 1, 13.7020000184, 16.91157341, 13.640039444, -0.829787254333
586371.799515, 4140677.9821, -28.4753323607, 4.79166650772, 0.342641930594, -0.00149272484953, 0.0, 1496957379.2338, 2.88873851636, 1, 13.7499166834, 16.91157341, 13.640039444, -0.829787254333
586371.751453, 4140677.99332, -28.4761615694, 4.80277776718, 0.373898329403, -0.00137789864791, 0.00239082895751, 1496957379.2443, 2.88865213068, 1, 13.7979444611, 16.862745285, 13.6522464752, -0.765957474709
586371.703341, 4140678.00455, -28.4770005234, 4.80277776718, 0.455317283817, -0.00137789864791, 0.0, 1496957379.2538, 2.88855604602, 1, 13.8459722388, 16.862745285, 13.6522464752, -0.765957474709
586371.655203, 4140678.01579, -28.4778503422, 4.81111097336, 0.409425191122, -0.00130134790508, 0.00159112403044, 1496957379.2643, 2.88844923832, 1, 13.8940833485, 16.8017082214, 13.6034183502, -0.723404228687
586371.60705, 4140678.02704, -28.4786424646, 4.81111097336, 0.344445933661, -0.00130134790508, 0.0, 1496957379.2738, 2.88833788311, 1, 13.9421944582, 16.8017082214, 13.6034183502, -0.723404228687
586371.558849, 4140678.03831, -28.4794595893, 4.82222223282, 0.288880488401, -0.00118652218167, 0.00238117859073, 1496957379.2843, 2.88823808337, 1, 13.9904166806, 16.7406730652, 13.6537723541, -0.659574449062
586371.510632, 4140678.0496, -28.4801854277, 4.82222223282, 0.266407495706, -0.00118652218167, 0.0, 1496957379.2938, 2.88812788972, 1, 14.0386389029, 16.7406730652, 13.6537723541, -0.659574449062
586371.4624, 4140678.0609, -28.4809141634, 4.82499980927, 0.236600970347, -0.00114824699823, 0.000793268082046, 1496957379.3042, 2.8880380183, 1, 14.086888901, 16.7040519714, 13.6598768234, -0.638297855854
586371.414145, 4140678.07221, -28.4815730006, 4.82499980927, 0.222835484589, -0.00114824699823, 0.0, 1496957379.3136, 2.88801691908, 1, 14.1351388991, 16.7040519714, 13.6598768234, -0.638297855854
586371.365868, 4140678.08353, -28.4822396562, 4.82777786255, 0.21845308888, -0.00110997184211, 0.000792811044934, 1496957379.3242, 2.88788532883, 1, 14.1834166777, 16.7528800964, 13.6781873703, -0.617021262646
586371.31755, 4140678.09487, -28.482830707, 4.82777786255, 0.273292277781, -0.00110997184211, 0.0, 1496957379.3338, 2.88781415061, 1, 14.2316944563, 16.7528800964, 13.6781873703, -0.617021262646
586371.269196, 4140678.10622, -28.4833854735, 4.83611106873, 0.340459370395, -0.0010716967124, 0.000791444389089, 1496957379.3443, 2.8877411902, 1, 14.280055567, 16.7528800964, 13.7056531906, -0.595744669437
586371.220825, 4140678.11757, -28.4838817799, 4.83611106873, 0.266983698711, -0.0010716967124, 0.0, 1496957379.3537, 2.88769659269, 1, 14.3284166777, 16.7528800964, 13.7056531906, -0.595744669437
586371.172432, 4140678.12894, -28.4843092375, 4.84166669846, 0.270986410276, -0.0010716967124, 0.0, 1496957379.3643, 2.88763070547, 1, 14.3768333447, 16.8383312225, 13.5988407135, -0.595744669437
586371.124019, 4140678.14029, -28.484703633, 4.84166669846, 0.18797575948, -0.0010716967124, 0.0, 1496957379.3738, 2.88755970023, 1, 14.4252500117, 16.8383312225, 13.5988407135, -0.595744669437
586371.075577, 4140678.15165, -28.4850557279, 4.8444442749, 0.178367496854, -0.0010716967124, 0.0, 1496957379.3843, 2.88755119222, 1, 14.4736944544, 16.6674289703, 13.6797132492, -0.595744669437
586371.027123, 4140678.16299, -28.4853918022, 4.8444442749, 0.168629747059, -0.0010716967124, 0.0, 1496957379.3939, 2.88750843687, 1, 14.5221388972, 16.6674289703, 13.6797132492, -0.595744669437
586370.978631, 4140678.17435, -28.4857337149, 4.84722232819, 0.249044032518, -0.0010716967124, 0.0, 1496957379.4045, 2.88740731659, 1, 14.5706111205, 16.6796360016, 13.6095218658, -0.595744669437
586370.930117, 4140678.18572, -28.4861040022, 4.84722232819, 0.282614173192, -0.0010716967124, 0.0, 1496957379.4141, 2.88735967692, 1, 14.6190833437, 16.6796360016, 13.6095218658, -0.595744669437
586370.881584, 4140678.19709, -28.4864955908, 4.84999990463, 0.321435854936, -0.0010716967124, 0.0, 1496957379.4239, 2.88734826193, 1, 14.6675833428, 16.6186008453, 13.716334343, -0.595744669437
586370.832994, 4140678.20847, -28.4869363802, 4.84999990463, 0.318952894665, -0.0010716967124, 0.0, 1496957379.4345, 2.88733509763, 1, 14.7160833418, 16.6186008453, 13.716334343, -0.595744669437
586370.784407, 4140678.21986, -28.4874050161, 4.85555553436, 0.24244547946, -0.0010716967124, 0.0, 1496957379.4441, 2.88727818158, 1, 14.7646388972, 16.6552219391, 13.6690320969, -0.595744669437
586370.735791, 4140678.23126, -28.4878826234, 4.85555553436, 0.233994672222, -0.0010716967124, 0.0, 1496957379.4536, 2.88728504906, 1, 14.8131944525, 16.6552219391, 13.6690320969, -0.595744669437
586370.687157, 4140678.24265, -28.4884182941, 4.85833311081, 0.216860734537, -0.0010716967124, 0.0, 1496957379.4641, 2.8872865883, 1, 14.8617777836, 16.6674289703, 13.6690320969, -0.595744669437
586370.638501, 4140678.25408, -28.4890032336, 4.85833311081, 0.271272337862, -0.0010716967124, 0.0, 1496957379.4735, 2.88725030812, 1, 14.9103611147, 16.6674289703, 13.6690320969, -0.595744669437
586370.589812, 4140678.26549, -28.4895848325, 4.86111116409, 0.246370034398, -0.0010716967124, 0.0, 1496957379.4841, 2.88725991109, 1, 14.9589722264, 16.6918449402, 13.6461429596, -0.595744669437
586370.541113, 4140678.27692, -28.4902256252, 4.86111116409, 0.257806606023, -0.0010716967124, 0.0, 1496957379.4936, 2.88719927348, 1, 15.007583338, 16.6918449402, 13.6461429596, -0.595744669437
586370.49239, 4140678.28835, -28.4908698089, 4.86388874054, 0.220960155794, -0.0010716967124, 0.0, 1496957379.5042, 2.88719488639, 1, 15.0562222254, 16.6308078766, 13.6476688385, -0.595744669437
586370.443668, 4140678.2998, -28.4915302573, 4.86388874054, 0.165450461525, -0.0010716967124, 0.0, 1496957379.5136, 2.88717509384, 1, 15.1048611128, 16.6308078766, 13.6476688385, -0.595744669437
586370.394928, 4140678.31124, -28.4922221033, 4.86944437027, 0.10459789493, -0.0010716967124, 0.0, 1496957379.5243, 2.8871714382, 1, 15.1535555565, 16.7040519714, 13.579003334, -0.595744669437
586370.346171, 4140678.32269, -28.4929244667, 4.86944437027, 0.163451824123, -0.0010716967124, 0.0, 1496957379.5338, 2.88715249566, 1, 15.2022500002, 16.7040519714, 13.579003334, -0.595744669437
586370.297407, 4140678.33414, -28.493696494, 4.87222242355, 0.147840992212, -0.00103342160821, 0.00078557793285, 1496957379.5443, 2.88710208187, 1, 15.2509722245, 16.6674289703, 13.6491947174, -0.574468076229
586370.248607, 4140678.34559, -28.4944765642, 4.87222242355, 0.211236227729, -0.00103342160821, 0.0, 1496957379.5539, 2.88710071281, 1, 15.2996944487, 16.6674289703, 13.6491947174, -0.574468076229
586370.199785, 4140678.35703, -28.4952803636, 4.87777757645, 0.269831676352, -0.00103342160821, 0.0, 1496957379.5644, 2.88708231701, 1, 15.3484722245, 16.5453567505, 13.6659803391, -0.574468076229
586370.150937, 4140678.36848, -28.4960481357, 4.87777757645, 0.247763286804, -0.00103342160821, 0.0, 1496957379.5740, 2.88704868601, 1, 15.3972500002, 16.5453567505, 13.6659803391, -0.574468076229
586370.102088, 4140678.37992, -28.4967445591, 4.88333320618, 0.0962845079749, -0.0009951465286, 0.00078379004645, 1496957379.5846, 2.88699680098, 1, 15.4460833323, 16.4599075317, 13.6202030182, -0.553191483021
586370.053224, 4140678.39134, -28.4974167021, 4.88333320618, 0.0707306714174, -0.0009951465286, 0.0, 1496957379.5942, 2.88694285315, 1, 15.4949166644, 16.4599075317, 13.6202030182, -0.553191483021
586370.004355, 4140678.40277, -28.4980245242, 4.88611125946, 0.0574852678372, -0.000956871472678, 0.000783343929141, 1496957379.6036, 2.8869222849, 1, 15.543777777, 16.4232845306, 13.6156253815, -0.531914889812
586369.955466, 4140678.41419, -28.4985819682, 4.88611125946, 0.0812510890093, -0.000956871472678, 0.0, 1496957379.6141, 2.88684769508, 1, 15.5926388896, 16.4232845306, 13.6156253815, -0.531914889812
586369.906552, 4140678.42562, -28.4990571039, 4.88888883591, 0.169389043005, -0.000956871472678, 0.0, 1496957379.6235, 2.88680849905, 1, 15.6415277779, 16.4477005005, 13.6003665924, -0.531914889812
586369.857636, 4140678.43702, -28.4995106906, 4.88888883591, 0.0826627806992, -0.000956871472678, 0.0, 1496957379.6341, 2.88676395163, 1, 15.6904166663, 16.4477005005, 13.6003665924, -0.531914889812
586369.8087, 4140678.44843, -28.4998729546, 4.89166688919, 0.0943437178729, -0.000956871472678, 0.0, 1496957379.6436, 2.88670987335, 1, 15.7393333352, 16.4354915619, 13.6003665924, -0.531914889812
586369.759759, 4140678.45986, -28.5002101259, 4.89166688919, 0.0807151545259, -0.000956871472678, 0.0, 1496957379.6541, 2.88666612173, 1, 15.7882500041, 16.4354915619, 13.6446170807, -0.531914889812
586369.71078, 4140678.4713, -28.5004907595, 4.89444446564, 0.180467466956, -0.000956871472678, 0.0, 1496957379.6635, 2.88662526259, 1, 15.8371944487, 16.4232845306, 13.6446170807, -0.531914889812
586369.6618, 4140678.48272, -28.5007218486, 4.89444446564, 0.143492639128, -0.000956871472678, 0.0, 1496957379.6740, 2.886618729, 1, 15.8861388934, 16.4232845306, 13.6339359283, -0.531914889812
586369.612821, 4140678.49416, -28.5010156557, 4.89444446564, 0.0895988164004, -0.000956871472678, 0.0, 1496957379.6846, 2.88661143983, 1, 15.935083338, 16.3256282806, 13.6339359283, -0.531914889812
586369.563836, 4140678.5056, -28.5012229141, 4.89444446564, 0.0553968535609, -0.000956871472678, 0.0, 1496957379.6941, 2.8865442371, 1, 15.9840277827, 16.3256282806, 13.6766614914, -0.531914889812
586369.514831, 4140678.51707, -28.5014770925, 4.89166688919, 0.108312724913, -0.000956871472678, 0.0, 1496957379.7036, 2.88650476836, 1, 16.0329444516, 16.3744564056, 13.6766614914, -0.531914889812
586369.465835, 4140678.52854, -28.5017401278, 4.89166688919, 0.0738631127392, -0.000956871472678, 0.0, 1496957379.7141, 2.88649616335, 1, 16.0818611205, 16.3744564056, 13.6339359283, -0.531914889812
586369.41683, 4140678.54004, -28.5020446908, 4.89166688919, 0.0948342670296, -0.000956871472678, 0.0, 1496957379.7236, 2.88648393525, 1, 16.1307777894, 16.3500423431, 13.6339359283, -0.531914889812
586369.36782, 4140678.55154, -28.5023447219, 4.89166688919, 0.0860367354092, -0.000956871472678, 0.0, 1496957379.7342, 2.88648303361, 1, 16.1796944582, 16.3500423431, 13.6339359283, -0.531914889812
586369.318807, 4140678.56305, -28.5026556337, 4.89722204208, 0.133809429256, -0.000956871472678, 0.0, 1496957379.7438, 2.88644339337, 1, 16.2286666787, 16.3378353119, 13.6736097336, -0.531914889812
586369.269775, 4140678.57462, -28.5029304549, 4.89722204208, 0.0968009579256, -0.000956871472678, 0.0, 1496957379.7543, 2.88646107204, 1, 16.2776388991, 16.3378353119, 13.6736097336, -0.531914889812
586369.220751, 4140678.58618, -28.5032720026, 4.90000009537, 0.0803418023915, -0.000956871472678, 0.0, 1496957379.7638, 2.88649363339, 1, 16.3266389, 16.264591217, 13.6705579758, -0.531914889812
586369.17171, 4140678.59778, -28.5035509933, 4.90000009537, 0.126545199926, -0.000956871472678, 0.0, 1496957379.7744, 2.88654538425, 1, 16.375638901, 16.264591217, 13.6705579758, -0.531914889812
586369.122659, 4140678.60936, -28.5038860524, 4.90277767181, 0.114459021078, -0.000956871472678, 0.0, 1496957379.7841, 2.88657748446, 1, 16.4246666777, 16.3500423431, 13.6705579758, -0.531914889812
586369.0736, 4140678.62096, -28.5041749319, 4.90277767181, 0.120731390046, -0.000956871472678, 0.0, 1496957379.7935, 2.88663512597, 1, 16.4736944544, 16.3500423431, 13.716334343, -0.531914889812
586369.024548, 4140678.63256, -28.5044105873, 4.9055557251, 0.0395120601162, -0.000918596439528, 0.000780238474394, 1496957379.8041, 2.8866864676, 1, 16.5227500117, 16.3378353119, 13.716334343, -0.510638296604
586368.975501, 4140678.64421, -28.5046858182, 4.9055557251, 0.0459056494847, -0.000918596439528, 0.0, 1496957379.8136, 2.88674657674, 1, 16.5718055689, 16.3378353119, 13.6171512604, -0.510638296604
586368.92646, 4140678.65585, -28.504920885, 4.90833330154, -0.0291250298024, -0.000880321428239, 0.000779796499901, 1496957379.8241, 2.8867724507, 1, 16.6208889019, 16.2890052795, 13.6171512604, -0.489361703396
586368.87742, 4140678.66752, -28.5052508116, 4.90833330154, 0.0118307732429, -0.000880321428239, 0.0, 1496957379.8335, 2.8868476139, 1, 16.669972235, 16.2890052795, 13.5896844864, -0.489361703396
586368.828354, 4140678.67921, -28.5056223432, 4.90833330154, 0.135002392371, -0.0008420464379, 0.000779796073072, 1496957379.8441, 2.88685818352, 1, 16.719055568, 16.2767982483, 13.5896844864, -0.468085110188
586368.779284, 4140678.69097, -28.5060452987, 4.90833330154, 0.227340852626, -0.0008420464379, 0.0, 1496957379.8535, 2.88687446851, 1, 16.768138901, 16.2767982483, 13.6583509445, -0.468085110188
586368.730224, 4140678.70273, -28.5065075457, 4.90833330154, 0.129856476023, -0.000803771467601, 0.0007797956648, 1496957379.8641, 2.88690452904, 1, 16.817222234, 16.2767982483, 13.6583509445, -0.446808516979
586368.681175, 4140678.71451, -28.5070264535, 4.90833330154, 0.060441787896, -0.000803771467601, 0.0, 1496957379.8736, 2.88695472543, 1, 16.866305567, 16.2767982483, 13.6720838547, -0.446808516979
586368.632105, 4140678.72629, -28.5075794235, 4.90833330154, 0.0850969216853, -0.00076549651643, 0.000779795275087, 1496957379.8842, 2.88694309289, 1, 16.9153889, 16.1791400909, 13.6720838547, -0.425531923771
586368.583035, 4140678.73808, -28.5081392508, 4.90833330154, 0.132507939469, -0.00076549651643, 0.0, 1496957379.8944, 2.88698021512, 1, 16.9644722331, 16.1791400909, 13.6278324127, -0.425531923771
586368.533936, 4140678.74986, -28.5086671887, 4.91388893127, 0.058442560595, -0.000727221583477, 0.000778913269891, 1496957379.9035, 2.88699301838, 1, 17.0136111224, 16.2523841858, 13.6278324127, -0.404255330563
586368.484841, 4140678.76159, -28.5092775254, 4.91388893127, 0.033120613425, -0.000727221583477, 0.0, 1496957379.9145, 2.88699920001, 1, 17.0627500117, 16.2523841858, 13.6949720383, -0.404255330563
586368.435745, 4140678.77331, -28.5099096717, 4.91666650772, 0.022182714685, -0.00068894666783, 0.000778472885778, 1496957379.9239, 2.88696606774, 1, 17.1119166768, 16.1913490295, 13.6949720383, -0.382978737354
586368.386609, 4140678.785, -28.5106248353, 4.91666650772, 0.150722596217, -0.00068894666783, 0.0, 1496957379.9346, 2.88694391462, 1, 17.1610833418, 16.1913490295, 13.682765007, -0.382978737354
586368.337452, 4140678.79668, -28.5113670947, 4.919444561, 0.217200427441, -0.00068894666783, 0.0, 1496957379.9442, 2.88689868847, 1, 17.2102777874, 16.1913490295, 13.682765007, -0.382978737354
586368.288267, 4140678.80834, -28.5121361203, 4.919444561, 0.189644036909, -0.00068894666783, 0.0, 1496957379.9538, 2.88682874649, 1, 17.2594722331, 16.1913490295, 13.667506218, -0.382978737354
586368.239092, 4140678.81995, -28.512939712, 4.919444561, 0.0599453846061, -0.00068894666783, 0.0, 1496957379.9643, 2.88679937508, 1, 17.3086666787, 16.2523841858, 13.667506218, -0.382978737354
586368.189913, 4140678.83153, -28.5138149625, 4.919444561, -0.00827728766796, -0.00068894666783, 0.0, 1496957379.9739, 2.88674661447, 1, 17.3578611243, 16.2523841858, 13.6446170807, -0.382978737354
586368.140704, 4140678.8431, -28.5146898786, 4.92500019073, 0.0805178414375, -0.00068894666783, 0.0, 1496957379.9845, 2.88672082717, 1, 17.4071111262, 16.2035560608, 13.6446170807, -0.382978737354
586368.091476, 4140678.85463, -28.5156169161, 4.92500019073, 0.123632533973, -0.00068894666783, 0.0, 1496957379.9949, 2.8866841588, 1, 17.4563611281, 16.2035560608, 13.6919202805, -0.382978737354
586368.042237, 4140678.86615, -28.5165451681, 4.92777776718, 0.107712790499, -0.00068894666783, 0.0, 1496957380.0044, 2.88660247094, 1, 17.5056389058, 16.2523841858, 13.6919202805, -0.382978737354
586367.992978, 4140678.87763, -28.5174969379, 4.92777776718, 0.0886163354058, -0.00068894666783, 0.0, 1496957380.0139, 2.88654546414, 1, 17.5549166834, 16.2523841858, 13.6476688385, -0.382978737354
586367.943721, 4140678.88912, -28.5184734892, 4.92777776718, 0.0753316824873, -0.000727221583477, -0.000776717568346, 1496957380.0244, 2.88648305063, 1, 17.6041944611, 16.2767982483, 13.6476688385, -0.404255330563
586367.894447, 4140678.90058, -28.5194300255, 4.92777776718, 0.0486070505787, -0.000727221583477, 0.0, 1496957380.0340, 2.88641633913, 1, 17.6534722388, 16.2767982483, 13.6339359283, -0.404255330563
586367.845159, 4140678.91201, -28.5203646095, 4.93055534363, 0.0645508907932, -0.000727221583477, 0.0, 1496957380.0445, 2.88636678649, 1, 17.7027777922, 16.3012123108, 13.6339359283, -0.404255330563
586367.795882, 4140678.92342, -28.5212946096, 4.93055534363, -0.0425712833125, -0.000727221583477, 0.0, 1496957380.0540, 2.8863398733, 1, 17.7520833457, 16.3012123108, 13.6369876862, -0.404255330563
586367.746602, 4140678.93482, -28.5221779179, 4.93055534363, -0.0152467787583, -0.000727221583477, 0.0, 1496957380.0645, 2.88634070631, 1, 17.8013888991, 16.2890052795, 13.6369876862, -0.404255330563
586367.697304, 4140678.94621, -28.5230146954, 4.93055534363, -0.0103874771674, -0.000727221583477, 0.0, 1496957380.0740, 2.88629652268, 1, 17.8506944525, 16.2890052795, 13.682765007, -0.404255330563
586367.648951, 4140678.95808, -28.5236438569, 4.93055534363, 0.0270024291042, -0.000727221583477, 0.0, 1496957380.0845, 2.88617569829, 1, 17.900000006, 16.2890052795, 13.682765007, -0.404255330563
586367.600404, 4140678.96976, -28.524188281, 4.93055534363, 0.0150677608576, -0.000727221583477, 0.0, 1496957380.0941, 2.88612409208, 1, 17.9493055594, 16.2890052795, 13.6476688385, -0.404255330563
586367.551843, 4140678.98147, -28.5247810408, 4.93055534363, 0.0915202669619, -0.00076549651643, -0.000776280363689, 1496957380.1035, 2.88611122941, 1, 17.9986111128, 16.2279701233, 13.6476688385, -0.425531923771
586367.503314, 4140678.99316, -28.5252644653, 4.93055534363, -0.086543233415, -0.00076549651643, 0.0, 1496957380.1141, 2.88606058165, 1, 18.0479166663, 16.2279701233, 13.6293582916, -0.425531923771
586367.454789, 4140679.00486, -28.5258163651, 4.93055534363, -0.12475499168, -0.00076549651643, 0.0, 1496957380.1235, 2.88603772425, 1, 18.0972222197, 16.3134212494, 13.6293582916, -0.425531923771
586367.406251, 4140679.01653, -28.5263833925, 4.93055534363, -0.0171144575751, -0.00076549651643, 0.0, 1496957380.1341, 2.886034797, 1, 18.1465277731, 16.3134212494, 13.6278324127, -0.425531923771
586367.357704, 4140679.0282, -28.5269596903, 4.93055534363, 0.049711861722, -0.00076549651643, 0.0, 1496957380.1435, 2.88598120639, 1, 18.1958333266, 16.264591217, 13.6278324127, -0.425531923771
586367.30916, 4140679.03984, -28.5275565963, 4.93055534363, 0.0497762843918, -0.00076549651643, 0.0, 1496957380.1542, 2.88595253962, 1, 18.24513888, 16.264591217, 13.6659803391, -0.425531923771
586367.260602, 4140679.05146, -28.5281914985, 4.92777776718, 0.0116122913504, -0.000727221583477, 0.000776717919552, 1496957380.1638, 2.88594287844, 1, 18.2944166577, 16.264591217, 13.6659803391, -0.404255330563
